DP04510	caid23__DP04239	0.275	364	1374	1430	0.253	0.255	2.754E-25	111
DP04510	train__DP00304	0.292	242	1374	481	0.176	0.491	4.318E-24	108
DP04510	train__DP01105	0.323	243	1374	672	0.177	0.354	4.318E-24	108
DP04510	caid23__DP02571	0.295	252	1374	1104	0.181	0.228	2.251E-23	105
DP04510	train__DP01508	0.265	242	1374	735	0.176	0.324	8.914E-23	103
DP04510	train__DP00841	0.320	256	1374	419	0.185	0.611	2.680E-22	102
DP04510	caid23__DP04030	0.289	280	1374	596	0.203	0.470	3.529E-22	101
DP04510	caid23__DP03008	0.298	238	1374	897	0.143	0.265	1.840E-21	99
DP04510	train__DP00561	0.290	248	1374	508	0.180	0.488	4.200E-21	98
DP04510	caid23__DP03248	0.317	205	1374	1490	0.143	0.138	5.530E-21	97
DP04510	train__DP00385	0.298	200	1374	420	0.146	0.476	9.588E-21	96
DP04510	train__DP01309	0.322	203	1374	372	0.141	0.546	6.580E-20	94
DP04510	train__DP02328	0.255	292	1374	464	0.186	0.629	1.502E-19	93
DP04510	train__DP01342	0.284	262	1374	334	0.189	0.784	2.604E-19	92
DP04510	caid23__DP03068	0.280	252	1374	1323	0.183	0.190	1.031E-18	90
DP04510	caid23__DP02686	0.271	259	1374	1726	0.187	0.150	1.787E-18	89
DP04510	train__DP01400	0.282	273	1374	399	0.194	0.684	5.370E-18	87
DP04510	train__DP00309	0.279	257	1374	1210	0.187	0.212	8.408E-17	83
DP04510	caid23__DP04299	0.303	228	1374	540	0.159	0.422	1.457E-16	83
DP04510	caid23__DP03265	0.297	236	1374	996	0.151	0.237	3.327E-16	81
DP04510	train__DP01436	0.275	217	1374	961	0.157	0.226	4.380E-16	81
DP04510	caid23__DP04373	0.311	197	1374	664	0.143	0.294	5.767E-16	81
DP04510	caid23__DP02973	0.267	266	1374	923	0.175	0.288	1.733E-15	79
DP04510	train__DP01123	0.282	244	1374	619	0.175	0.394	1.188E-14	76
DP04510	caid23__DP04298	0.257	220	1374	671	0.152	0.328	1.564E-14	76
DP04510	caid23__DP02767	0.266	242	1374	1659	0.170	0.146	2.712E-14	75
DP04510	train__DP01580	0.258	264	1374	509	0.192	0.509	4.701E-14	74
DP04510	train__DP01772	0.275	244	1374	1038	0.175	0.235	1.073E-13	73
DP04510	train__DP01570	0.274	243	1374	536	0.177	0.440	1.859E-13	72
DP04510	train__DP00611	0.259	275	1374	646	0.191	0.426	1.859E-13	72
DP04510	caid23__DP03017	0.267	221	1374	1311	0.145	0.169	2.448E-13	72
DP04510	train__DP02120	0.270	241	1374	1053	0.175	0.227	9.683E-13	70
DP04510	train__DP01484	0.300	199	1374	1255	0.143	0.159	9.683E-13	70
DP04510	caid23__DP03730	0.266	240	1374	763	0.175	0.311	8.739E-12	67
DP04510	caid23__DP04295	0.276	194	1374	518	0.141	0.373	5.990E-11	64
DP04510	caid23__DP03037	0.310	142	1374	879	0.103	0.158	4.877E-09	58
DP04510	train__DP02247	0.251	218	1374	976	0.148	0.223	2.538E-08	55
DP04510	train__DP01990	0.263	202	1374	532	0.138	0.380	4.399E-08	55
DP04510	train__DP01760	0.253	284	1374	567	0.179	0.501	3.014E-07	52
DP04582	caid23__DP03141	0.363	177	222	293	0.797	0.597	2.773E-29	113
DP04582	train__DP01108	0.362	58	222	414	0.261	0.138	6.665E-06	44
DP04582	train__DP01550	0.283	60	222	162	0.270	0.370	1.193E-05	43
DP04582	train__DP01538	0.283	81	222	577	0.365	0.139	1.595E-05	42
DP04582	train__DP01641	0.287	80	222	248	0.360	0.310	3.811E-05	41
DP04582	train__DP01553	0.283	60	222	156	0.270	0.385	6.803E-05	40
DP04582	train__DP01109	0.265	49	222	353	0.221	0.139	1.213E-04	40
DP04582	caid23__DP03420	0.261	65	222	623	0.293	0.104	1.213E-04	40
DP04582	caid23__DP04172	0.292	82	222	362	0.369	0.210	3.851E-04	38
DP04582	train__DP00324	0.269	78	222	372	0.351	0.194	9.140E-04	37
